id,trzby,naklady,bloky,typ,regional,mesto,hodnota_bloku,podiel_rx,ZF,F,L,fte,fte_n
181,762719.72,56554.82,29917,C - street +,RR5_Juraj Hvorecky,Detva,25.494525520607013,0.7496219581158857,0.2744252873563218,0.9705459770114943,0.9022988505747127,2.1472701149425286,0.6987547892720306
182,937960.45,51829.8,31731,E - poliklinika,RR1_Beata Kubanova,"Michalovce, modular",29.55975071696448,0.8233269110653867,0.7054597701149424,0.8029214559386973,0.8680555555555556,2.376436781609195,0.42528735632183906
183,1299868.83,67703.49,39636,C - street +,RR11_Andrej Kukučka,Nitra,32.79515667574932,0.7348234898439714,0.8156130268199233,0.8795498084291187,0.8941570881226053,2.5893199233716473,0.4638409961685824
184,633615.66,58556.1,43576,B - shopping,RR8_Katarína Kuchtová,"Žilina, Mirage",14.540473196254819,0.52106497809729,0.8512931034482759,0.891044061302682,1.3105842911877394,3.0529214559386975,0.4810823754789272
192,1782026.41,104242.43,95542,B - shopping,RR11_Andrej Kukučka,"Nitra, BILLA",18.65175954030688,0.568651308596487,0.8579980842911877,1.937021072796935,2.38433908045977,5.179358237547893,0.8220785440613027
194,989298.84,93168.65,60682,B - shopping,RR10_Mário Mantuano,"Billa, Handlová",16.303003196994165,0.5818884109881297,0.7210249042145594,1.065852490421456,2.3498563218390807,4.136733716475096,1.0747126436781609
195,1837036.24,109841.66,116425,B - shopping,RR7_Ivana Iľanovská,"Kaufland, Poprad",15.778709383723427,0.5687808260113584,0.8934386973180076,2.356800766283525,1.904693486590038,5.15493295019157,0.6628352490421455
196,1633547.89,123018.94,101486,A - shopping premium,RR15_Miroslava Kolesárová,"Bratislava, Eurovea",16.09628805943677,0.2589446092088552,0.19300766283524906,2.3038793103448274,3.568965517241379,6.065852490421456,1.282088122605364
197,2678649.6799999997,207456.58000000002,117390,A - shopping premium,RR15_Miroslava Kolesárová,"Bratislava, Central",22.81838044126416,0.554271844909559,0.7689176245210727,5.001915708812261,4.46551724137931,10.236350574712644,1.6079980842911878
198,996686.21,80227.57,65059,D - street,RR15_Miroslava Kolesárová,"Bratislava, podchod Trnavské mýto",15.319728400375043,0.4916013034834705,0.7598180076628352,1.7131226053639848,1.6690613026819923,4.142001915708812,0.5871647509578545
201,551246.71,37824.590000000004,21792,C - street +,RR8_Katarína Kuchtová,Turany,25.295829203377384,0.7894178633737334,0.6597222222222222,0.6908524904214559,0.011494252873563218,1.3620689655172413,0.2152777777777778
202,598023.06,71276.44,48367,A - shopping premium,RR15_Miroslava Kolesárová,"Bratislava, Eurovea II",12.364278537019043,0.24181711320630347,0.12236590038314175,1.933189655172414,1.8761973180076628,3.9317528735632186,0.41786398467432945
203,558203.03,38015.08,35985,C - street +,RR2_Silvia Mastikova,"Bardejov, Stanica",15.51210309851327,0.6292843125555946,0.849616858237548,0.11853448275862069,0.7873563218390806,1.7555076628352493,0.26340996168582376
207,1311823.88,75599.43,67447,B - shopping,RR1_Beata Kubanova,Košice - Ťahanovce,19.449699467730216,0.6592891951318953,0.8304597701149425,1.7756226053639845,1.6053639846743295,4.211446360153257,0.728927203065134
209,911479.69,73619.48,39181,E - poliklinika,RR10_Mário Mantuano,Partizánske ,23.263308491360608,0.7428612040713711,0.7279693486590039,1.4815613026819923,0.9293582375478926,3.138888888888889,1.8148946360153257
210,1054084.25,57217.35,38056,E - poliklinika,RR6_Jaroslav Vigh,Ružomberok ,27.698240750472987,0.7928944958621666,0.1068007662835249,1.5124521072796937,0.96360153256705,2.5828544061302687,0.3850574712643678
212,1356507.3,87100.84,90361,B - shopping,RR6_Jaroslav Vigh,"Kaufland, Dolný Kubín",15.01208817963502,0.4827082169038087,0.14032567049808428,2.203065134099617,1.7830459770114944,4.126436781609195,0.594588122605364
216,1097266.52,74800.51,56554,B - shopping,RR16_Robert Kardoš,"TESCO Bratislava, Dubravka",19.402102769034904,0.555687017589856,0.8560823754789272,1.1982758620689655,1.6851053639846743,3.739463601532567,0.569683908045977
217,1086709.41,59182.81,51256,C - street +,RR4_Radovan Kalmar,Dobšiná,21.20160390978617,0.6722424994921136,0.83955938697318,0.9001436781609196,1.6015325670498086,3.341235632183908,0.5134099616858238
218,586071.68,50330.28,26396,D - street,RR8_Katarína Kuchtová,Vrútky,22.203048946810124,0.760094260142377,0.7938218390804598,1.3311781609195403,0.03017241379310345,2.1551724137931036,0.5459770114942529
220,1648765.3,108962.67,68724,E - poliklinika,RR13_Slavomír Bodnár,"Mýtna,Bratislava",23.991113730283452,0.7396457943407713,0.7854406130268199,3.0167624521072796,1.6314655172413792,5.4336685823754785,0.9561781609195402
221,2499011.12,124595.48,78174,E - poliklinika,RR11_Andrej Kukučka,"Poliklinika sv.Lukáša, Galanta ",31.96729245017525,0.8251573326332378,0.7564655172413793,2.7480842911877397,1.534961685823755,5.039511494252874,1.8627873563218391
223,2524019.61,177441.52,147695,A - shopping premium,RR15_Miroslava Kolesárová,"Bratislava, Aupark",17.08940458377061,0.2648001692823615,0.8096264367816092,2.446599616858238,5.452825670498084,8.70905172413793,1.76772030651341
224,979672.37,60449.6,53369,C - street +,RR2_Silvia Mastikova,Prešov,18.356580973973657,0.6752863204665046,0.8556034482758621,1.4913793103448276,0.8393199233716474,3.1863026819923372,0.4449233716475096
225,285688.08,37924.86,19761,D - street,RR3_Jana Majernikova,Prešov,14.45716714741157,0.5018869880745461,0.5146072796934866,0.6356561302681993,0.9976053639846744,2.1478687739463602,0.30076628352490425
227,342458.67,40807.73,18109,E - poliklinika,RR10_Mário Mantuano,Bojnice,18.91096526588989,0.5941751744816389,0.3190852490421456,0.8654214559386972,0.8905651340996169,2.0750718390804597,0.5268199233716475
228,1624401.26,102420.25,108154,B - shopping,RR3_Jana Majernikova,"Prešov, Tesco",15.019335946890545,0.49262655090528557,0.6070402298850575,2.8965517241379315,1.7353927203065134,5.238984674329503,1.1168582375478928
230,459664.17,37665.18,20114,C - street +,RR13_Slavomír Bodnár,"Bratislava, Vajnory ",22.852946703788405,0.6273046472166844,0.8395593869731801,0.8467432950191571,0,1.6863026819923372,0.21839080459770116
236,1990939.21,106315.04000000001,85547,E - poliklinika,RR1_Beata Kubanova,"Košice, Cottbuská",23.273045343495387,0.7904100296462593,0.8491379310344829,2.480842911877395,2.4272030651340994,5.7571839080459775,0.9791666666666666
238,585069.37,57026,39481,C - street +,RR1_Beata Kubanova,"Košice, Mlynská",14.819010916643448,0.5144231871171105,0.7887931034482759,0.8819444444444445,1.741139846743295,3.4118773946360155,0.7147988505747126
239,707565.22,43424.93,29031,E - poliklinika,RR15_Miroslava Kolesárová,"Bratislava, Tematínská 5/A",24.37274706348386,0.6345367851743758,0.793103448275862,0.976772030651341,0,1.769875478927203,0.4942528735632184
240,1310210.55,66371.95,34700,E - poliklinika,RR10_Mário Mantuano,"Topolčany , Nemocnica",37.75822910662824,0.8515795266646264,1.0086206896551724,0.6721743295019157,1.6372126436781609,3.318007662835249,0.8888888888888888
241,1370745.42,77293.77,67242,C - street +,RR16_Robert Kardoš,Šaštín-Stráže,20.38525653609351,0.658484906701348,0.8487787356321839,0.9025383141762452,1.583572796934866,3.334889846743295,1.2165948275862069
242,962106.73,72039.17,50254,D - street,RR8_Katarína Kuchtová,Martin,19.144878616627533,0.6215115239865332,0.8069923371647509,0.9422892720306514,2.0415469348659006,3.790828544061303,0.9268438697318008
243,462026.53,37602.93,18498,E - poliklinika,RR5_Juraj Hvorecky,"Žiar nad Hronom, Poliklinika Pro Care",24.977107254838362,0.7525023076055828,0.893199233716475,0.4549808429118774,0.02203065134099617,1.3702107279693485,0.07159961685823756
246,923887.45,56349.75,33610,E - poliklinika,RR13_Slavomír Bodnár,Bratislava - Tehelná,27.48846920559357,0.7975944364218823,0.12595785440613028,2.35213122605364,0,2.47808908045977,0.5499281609195402
248,2266336.2800000003,114399.3,60315,E - poliklinika,RR16_Robert Kardoš,Bratislava,37.57500256984167,0.7823406374626806,0.780411877394636,3.2794540229885056,1.541427203065134,5.601293103448276,1.0589080459770115
249,1336326.83,78897.5,44382,C - street +,RR15_Miroslava Kolesárová,Bratislava-Staré Mesto,30.109657744130505,0.6931086910827047,0.5684865900383141,1.9076867816091954,0.8467432950191572,3.322916666666667,0.6381704980842912
251,1415429.65,93036.73,86564,B - shopping,RR13_Slavomír Bodnár,Kaufland Pezinok,16.351250519846587,0.4586675784275115,1.0079022988505748,1.469588122605364,1.8939176245210727,4.371408045977011,0.9367816091954023
252,643264.53,55017.6,32842,C - street +,RR11_Andrej Kukučka,Nitra,19.586643018086598,0.5919089460754193,0.8271072796934865,0.7835249042145593,0.7504789272030651,2.3611111111111107,0.47270114942528735
254,640869,52274.97,30679,E - poliklinika,RR5_Juraj Hvorecky,Poltár,20.889500961569805,0.7579437607373738,0.6206896551724138,0.8941570881226054,0.6671455938697317,2.181992337164751,1.0917145593869733
258,1256894.62,80350.26,53373,C - street +,RR9_Andrej Jakubík,Bytča ,23.54925936334851,0.6862751628294821,0.861111111111111,1.8085488505747127,0.8594348659003831,3.529094827586207,0.7873563218390804
259,580461.8200000001,48504,33000,E - poliklinika,RR9_Andrej Jakubík,Bytča,17.589752121212122,0.6647694933665059,0.8469827586206896,0.889367816091954,0.8796695402298851,2.6160201149425286,0.2731082375478927
261,653959.5,52915.590000000004,38000,C - street +,RR3_Jana Majernikova,Prešov,17.20946052631579,0.5932084326322961,0.7028256704980843,1.4379789272030652,0.1743295019157088,2.3151340996168583,0.5229885057471264
262,1269671.63,43191.87,30704,E - poliklinika,RR1_Beata Kubanova,Michalovce,41.35199420270974,0.8833504612527258,0.8347701149425287,0.6597222222222222,1.028735632183908,2.523227969348659,0.7423371647509578
263,1639331.34,61772.4,47441,C - street +,RR14_Zsolt Balogh,Dunajská Streda ,34.555159882801796,0.8004380188327271,0.8244731800766283,0.9252873563218391,0.8582375478927202,2.6079980842911876,0.3623084291187739
264,337548.86,42565.57,21186,D - street,RR10_Mário Mantuano,Prievidza,15.932637590861889,0.5468158002370382,0.3096264367816092,0.8608716475095786,0.8418342911877394,2.0123323754789273,0.45102969348659006
265,479768.42,67705.78,33198,D - street,RR7_Ivana Iľanovská,"Starý Smokovec, Vysoké Tatry",14.451726610036749,0.4929429911205911,0.8740421455938697,1.0057471264367817,1.8465038314176245,3.726293103448276,0.41954022988505746
267,1331400.3,83059.7,91665,C - street +,RR3_Jana Majernikova,Levoča,14.524630993290788,0.4986511194266668,0.8891283524904214,1.7327586206896552,1.7909482758620692,4.412835249042146,0.5517241379310345
270,977581.3200000001,80668.59,54958,D - street,RR10_Mário Mantuano,Nováky ,17.787789220859565,0.5495607260580633,0.5917145593869731,1.6147030651340997,1.8548850574712645,4.061302681992338,0.46839080459770116
271,795743.71,68914.36,44578,C - street +,RR8_Katarína Kuchtová,Žilina,17.850592444703665,0.6056787806717316,0.8010057471264368,1.7167145593869733,0.6254789272030651,3.143199233716475,0.5876436781609196
272,1326779.86,73369.86,46044,C - street +,RR14_Zsolt Balogh,Dunajská Streda,28.81547780383981,0.7719965918083802,0.8723659003831418,0.8450670498084292,1.6767241379310345,3.3941570881226055,0.45785440613026823
273,1241637,65494.15,51594,C - street +,RR6_Jaroslav Vigh,Ružomberok,24.06553087568322,0.653493702265638,0.9154693486590038,0.5141283524904214,1.6386494252873562,3.0682471264367814,0.3670977011494253
274,603625.95,42347.49,29305,C - street +,RR6_Jaroslav Vigh,Ružomberok,20.598053233236648,0.6695686625135981,0.10033524904214561,1.2114463601532566,0.5814176245210728,1.893199233716475,0.8896072796934865
275,1089791.95,75953.51,56724,C - street +,RR6_Jaroslav Vigh,Ružomberok,19.21218443692264,0.6429192654616324,0.8888888888888888,0.8836206896551725,0.7363505747126436,2.508860153256705,0.33740421455938696
277,684125.52,64803.74,25811,E - poliklinika,RR10_Mário Mantuano,Nováky ,26.50519235984658,0.7837168097456736,0.842911877394636,0.7576628352490422,1.5395114942528736,3.1400862068965516,0.47437739463601536
278,469150.36,37893,19123,C - street +,RR10_Mário Mantuano,Nováky ,24.53330335198452,0.7212902277214495,0.8467432950191571,0.1111111111111111,0.9530651340996168,1.910919540229885,0.3225574712643678
279,559698.31,55520.58,29477,E - poliklinika,RR1_Beata Kubanova,Michalovce,18.987627981137837,0.7558383015306942,0.8591954022988505,0.7540708812260536,0.8160919540229885,2.4293582375478926,0.39655172413793105
280,711704.3099999999,40733.89,41684,C - street +,RR5_Juraj Hvorecky,Fiľakovo,17.07380073889262,0.6787217573545397,0.19492337164750959,0.9233716475095785,0.9597701149425287,2.078065134099617,0.11877394636015326
281,612589.38,48152.35,27873,D - street,RR10_Mário Mantuano,Kanianka,21.97787751587558,0.686572284357917,0.37667624521072796,0.8431513409961685,0.918103448275862,2.1379310344827585,0.3251915708812261
282,421425.35,36410.91,20560,D - street,RR1_Beata Kubanova,Veľké Kapušany,20.49734192607004,0.7023535959571487,0.8563218390804598,0.13218390804597702,0.85727969348659006,1.8457854406130267,0.2279693486590038
285,360058.17,43351.04,20016,D - street,RR13_Slavomír Bodnár,Bratislava,17.988517685851317,0.44041233670659385,0.896551724137931,0.826867816091954,0.007183908045977011,1.730603448275862,0.23946360153256704
291,1316340.19,104928.15,95304,B - shopping,RR3_Jana Majernikova,"Košice, Tesco",13.81201408125577,0.4224952517783416,0.7842432950191571,1.9068486590038314,2.051484674329502,4.742576628352491,0.7509578544061302
292,1507386.54,89984.69,96309,B - shopping,RR3_Jana Majernikova,"Prešov, Tesco",15.651564651278697,0.4926203268340183,0.8421934865900383,1.8909865900383143,1.7150383141762455,4.448218390804598,0.6129669540229885
293,947508.98,92207.44,68140,B - shopping,RR6_Jaroslav Vigh,"Banská Bystrica, Tesco",13.905326973877312,0.36392917352614435,1.0481321839080457,1.0253831417624522,1.9451628352490422,4.01867816091954,0.42145593869731796
294,1027422.35,90606.31,73931,B - shopping,RR5_Juraj Hvorecky,"Zvolen, Tesco",13.897043865225683,0.3915494830339247,0.1585249042145594,1.2418582375478928,2.184386973180077,3.584770114942529,0.5732758620689655
295,1246465.45,94888.94,82400,B - shopping,RR9_Andrej Jakubík,"Trenčín, Tesco",15.127007888349514,0.40580855249537806,0.830699233716475,1.7502394636015326,1.7705938697318009,4.351532567049809,0.5330459770114943
296,1300885.87,104489.46,92254,B - shopping,RR12_Alena Romanová,"Piešťany, Tesco",14.10113241702257,0.4241505598027597,0.10775862068965517,2.393199233716475,2.273946360153257,4.774904214559387,1.0931417624521074
297,1524280.2,96171.56,104604,B - shopping,RR12_Alena Romanová,"Trnava, Tesco",14.571911207984398,0.425196581310969,0.9437260536398467,0.8599137931034482,2.521551724137931,4.325191570881226,0.6245210727969349
298,1486094.75,86133.28,106467,B - shopping,RR14_Zsolt Balogh,"Dunajská Streda, Tesco",13.958266411188443,0.3621318156194281,0.9216954022988506,1.1060823754789273,1.9379789272030652,3.9657567049808433,0.32950191570881227
299,1295245,104711.67,97104,B - shopping,RR13_Slavomír Bodnár,"Senec, Tesco",13.338739907727797,0.34364899304764734,0.8536877394636015,1.714080459770115,2.3285440613026815,4.896312260536398,0.6807950191570881
300,1970221.1400000001,100617.92,125934,B - shopping,RR15_Miroslava Kolesárová,"Bratislava, Tesco",15.644870646529135,0.4118942861408948,0.8824233716475096,2.0354406130268203,1.8979885057471264,4.815852490421456,0.41235632183908044
301,1243669.92,104061.49,81961,B - shopping,RR16_Robert Kardoš,"Bratislava, Tesco",15.173923207379119,0.3520075085517868,0.8953544061302683,1.783764367816092,2.8941570881226055,5.573275862068966,0.9877873563218391
305,898196.54,58590.83,24201,C - street +,RR4_Radovan Kalmar,Lučenec,37.11402586669973,0.8668247708903443,0.8814655172413792,0.8390804597701148,0.764367816091954,2.484913793103448,0.4444444444444444
306,289648.3,35334.5,13765,D - street,RR4_Radovan Kalmar,Lučenec,21.042375590265163,0.7524243366869406,0.7555076628352491,0.15373563218390804,0.289272030651341,1.1985153256704981,0.18007662835249041
307,1367388.86,103357.2,96484,B - shopping,RR12_Alena Romanová,"Kaufland, Trnava",14.172182538037395,0.4271653127260375,0.7976532567049809,1.4806034482758619,2.596024904214559,4.8742816091954015,0.6511015325670498
308,1357083.97,93409.28,86230,B - shopping,RR9_Andrej Jakubík,"Považská Bystrica, Kaufland",15.737956279717036,0.4907709505993207,0.7856800766283526,1.9240900383141761,1.700191570881226,4.409961685823755,0.6702586206896551
311,351078.24,37668.74,16076,D - street,RR16_Robert Kardoš,Kúty,21.838656382184624,0.7166222264302111,0.8601532567049809,0.10440613026819924,0.8244731800766283,1.7890325670498084,0.2828065134099617
312,868788.54,61009.77,33610,E - poliklinika,RR15_Miroslava Kolesárová,"Bratislava, Betliarska",25.84910859863136,0.6688416608257748,0.47629310344827586,2.273227969348659,0.2681992337164751,3.01772030651341,0.4351053639846743
313,1011263.09,65560.59,38152,E - poliklinika,RR4_Radovan Kalmar,"Košice, KVP",26.50616193122248,0.7161328116899828,0.8351293103448276,0.7880747126436781,1.5715996168582373,3.194803639846743,0.4139128352490421
316,713014.73,53333.48,32092,C - street +,RR8_Katarína Kuchtová,Námestovo,22.217834039636045,0.6634943432374812,0.08141762452107279,2.461206896551724,0.007662835249042145,2.550287356321839,0.45689655172413796
317,748242.6,50633.94,28331,C - street +,RR16_Robert Kardoš,Malacky  ,26.410737354840986,0.746650631760341,0.7728687739463602,0.8113026819923371,0.8467432950191571,2.4309147509578546,0.6166187739463602
319,836339.64,55398.69,47716,B - shopping,RR13_Slavomír Bodnár,Modra,17.527446558806272,0.4755313762241378,0.5704022988505747,0.92816091954023,0.8929597701149425,2.391522988505747,0.6635536398467433
320,756741.96,58392.52,39820,C - street +,RR13_Slavomír Bodnár,Modra,19.004067302862882,0.5821041032269442,0.8843390804597702,0.8714080459770116,0.953544061302682,2.709291187739464,0.47030651340996166
331,599693.37,44143.9,27521,D - street,RR2_Silvia Mastikova,Hanušovce nad Topľou,21.79039170088296,0.7069450342597584,0.73227969348659006,0.8448275862068966,0.814176245210728,2.391283524904215,0.3218390804597701
332,788031.2000000001,61300.56,34321,C - street +,RR8_Katarína Kuchtová,Martin,22.960613035750708,0.7339053580619649,0.8199233716475095,1.3393199233716475,0.8761973180076629,3.03544061302682,0.5076628352490421
333,435434.82,41937.32,28002,D - street,RR5_Juraj Hvorecky,Krupina ,15.550132847653739,0.4651464253593684,0.826867816091954,0.20641762452107282,0.6082375478927203,1.6415229885057472,0.7021072796934866
336,808531.57,48112.06,28814,E - poliklinika,RR8_Katarína Kuchtová,Turčianske Teplice,28.060372388422294,0.7278554874486843,0.8290229885057471,0.7709530651340996,0.9616858237547893,2.561661877394636,0.35284961685823757
338,408536.79,35429.41,19069,D - street,RR14_Zsolt Balogh,Veľký Meder,21.424132885835647,0.6494405314145638,0.22126436781609196,0.9542624521072798,0.2720306513409962,1.447557471264368,0.1388888888888889
340,935881.2000000001,54407.65,46017,C - street +,RR4_Radovan Kalmar,Moldava nad Bodvou,20.337727361627227,0.5939810950364213,0.6599616858237548,0.9312739463601533,0.9116379310344827,2.5028735632183907,0.5708812260536398
427,961349.92,56537.3,37902,E - poliklinika,RR16_Robert Kardoš,Holíč,25.364094770724503,0.7660909151581351,0.201867816091954,1.1360153256704981,1.6125478927203065,2.9504310344827585,1.0256226053639848
451,646204.26,42500.28,30234,E - poliklinika,RR9_Andrej Jakubík,Nemšová,21.37342925183568,0.6800354271883011,0.8891283524904213,0.07112068965517242,0.8603927203065134,1.8206417624521072,0.2550287356321839
453,1341074.47,70683.21,36958,C - street +,RR12_Alena Romanová,"Nové Mesto nV, Laurus",36.28644596569078,0.8473243249496801,0.7183908045977011,0.8955938697318008,1.6907327586206897,3.3047174329501914,0.6437978927203065
456,441583.35,36076.48,24535,E - poliklinika,RR9_Andrej Jakubík,"Trenčín, OZETA",17.998098634603625,0.623088076124247,0.9295977011494253,0.027538314176245214,0.9612068965517242,1.9183429118773947,0.1839080459770115
457,942153.04,65089.62,40441,E - poliklinika,RR4_Radovan Kalmar,"Tornaľa, poliklinika",23.29697683044435,0.7641004055986488,0.7873563218390803,0.7056992337164751,1.6791187739463602,3.1721743295019156,0.47988505747126436
459,1328007.95,70008.57,54235,C - street +,RR6_Jaroslav Vigh,"Ban. Bystrica, Biopharma",24.486179588826403,0.5306841800156392,0.7567049808429118,0.8299808429118773,1.616977969348659,3.2036637931034484,0.5049090038314177
461,1184607.28,83812.52,66131,D - street,RR10_Mário Mantuano,"Topoľčany, Na Korze",17.913040480258882,0.5886753540802147,0.6809147509578545,1.9530651340996168,1.5002394636015324,4.134219348659004,1.337763409961686
462,1092045.8,72194.27,33200,E - poliklinika,RR9_Andrej Jakubík,"Bytča, poliklinika",32.89294578313253,0.8171877131893186,0.8967911877394635,1.4551005747126435,0.6178160919540229,2.96970785440613,0.8565613026819923
464,1212481.74,67182.09,40170,C - street +,RR8_Katarína Kuchtová,"Žilina, Magnólia",30.183762509335324,0.8355106444737057,0.8486590038314177,1.3263888888888888,0.8204022988505747,2.9954501915708813,1.2734674329501916
465,628511.61,56888.09,41228,C - street +,RR10_Mário Mantuano,"Topoľčany, Jednota",15.244775637915978,0.5619957441995383,0.8539272030651341,0.9942528735632183,0.9924568965517242,2.840636973180077,0.43235153256704983
466,1040782.3200000001,65864.5,39617,E - poliklinika,RR9_Andrej Jakubík,"Dubnica nV, poliklinika",26.271103819067573,0.7471687355334783,0.7646072796934865,1.6511015325670497,0.801484674329502,3.2171934865900385,0.4351053639846743
467,1334212.54,79977.27,53316,C - street +,RR10_Mário Mantuano,Bánovce nad Bebravou,25.024618125890914,0.7355703837111289,0.8146551724137931,1.1350574712643677,1.7147988505747127,3.6645114942528734,0.4427681992337165
469,1019497.21,76983.94,62363,B - shopping,RR9_Andrej Jakubík,"Trenčín, OC Južanka",16.347789715055402,0.5782236814556854,0.8180076628352492,1.1709770114942528,1.6558908045977012,3.644875478927203,0.6558908045977011
470,1356259.81,81288.89,54715,E - poliklinika,RR5_Juraj Hvorecky,"Veľký Krtíš, poliklinika",24.7877147034634,0.7754250345293355,0.6901340996168581,1.7296455938697317,0.9920977011494253,3.411877394636015,1.3955938697318009
471,728647.58,47727.27,32778,C - street +,RR2_Silvia Mastikova,Snina,22.22977545914943,0.7866948381273703,0.6300287356321839,0.8862547892720307,0.766044061302682,2.282327586206897,0.7406609195402298
474,1317744.42,78815.37,51064,C - street +,RR8_Katarína Kuchtová,"Martin, Imelo",25.805742205859314,0.7497650416914685,0.7777777777777778,1.6712164750957854,1.505028735632184,3.954022988505747,0.8328544061302682
501,1900673.47,83152.99,52026,E - poliklinika,RR12_Alena Romanová,"Nové Mesto nV, nemocnica",36.53314631145965,0.8277762039788981,0.7399425287356322,1.3934386973180075,1.632183908045977,3.765565134099617,0.6980363984674329
502,1182587.02,72999.88,33042,E - poliklinika,RR9_Andrej Jakubík,"Pov. Bystrica, poliklinika 1",35.79041886084377,0.8300221746049606,0.8126197318007663,2.0231082375478926,0.005747126436781609,2.8414750957854404,0.5292145593869731
504,1186668.38,72305.11,49274,E - poliklinika,RR9_Andrej Jakubík,"Trenčín, Špitálska",24.083053537362503,0.7349660062569461,0.7780172413793104,1.7268917624521072,0.7054597701149425,3.2103687739463602,1.1548132183908046
505,1285406.85,75973.04,48717,E - poliklinika,RR12_Alena Romanová,"Stará Turá, poliklinika",26.385180737730156,0.7856323777954037,0.834051724137931,1.5477729885057472,0.828544061302682,3.2103687739463602,0.5171216475095786
506,823170.43,44771.18,28111,C - street +,RR12_Alena Romanová,"Myjava, Staromyjavská",29.282858311692934,0.7827179117694982,0.9082854406130269,0.03735632183908046,0.9118773946360154,1.8575191570881227,0.23323754789272033
511,613741.91,40856.72,30539,D - street,RR12_Alena Romanová,"Stará Turá, Na Stanici",20.096987786109565,0.6247724063686638,0.5301724137931035,0.5864463601532567,0.8659003831417624,1.9825191570881227,0.3395593869731801
515,1863858.16,92768.5,66693,E - poliklinika,RR11_Andrej Kukučka,"Nitra, Viola",27.946833400806682,0.7918955217064372,0.7978927203065135,2.0737547892720305,1.6235632183908049,4.495210727969349,1.1506226053639848
516,1590894.27,85859.57,66177,E - poliklinika,RR7_Ivana Iľanovská,Liptovský Hrádok,24.03998776009792,0.6768368585550315,0.7945402298850575,1.717432950191571,1.7021072796934866,4.214080459770115,0.5821360153256705
518,1941835.1500000001,93923.86,63827,E - poliklinika,RR6_Jaroslav Vigh,Dolný Kubín,30.423412505679416,0.8381683223727823,0.8026819923371648,2.146551724137931,1.5517241379310345,4.50095785440613,1.173132183908046
523,489628.37,52835.46,20191,E - poliklinika,RR3_Jana Majernikova,"Košice, voj.nemocnica",24.24983259868258,0.809177621795077,0.6546934865900382,0.5735153256704981,0.780411877394636,2.0086206896551726,1.0095785440613025
524,601172.15,51594.42,28853,C - street +,RR12_Alena Romanová,"Nové Mesto nV, Nika",20.835689529684956,0.6740139076635535,0.8520114942528736,0.09099616858237548,1.4240900383141761,2.3670977011494254,0.41762452107279696
551,685420.85,63226.29,43638,D - street,RR1_Beata Kubanova,"Košice, autobus.stanica",15.706972134378294,0.6167563621678565,0.7796934865900383,0.7844827586206897,1.668103448275862,3.23227969348659,0.9238505747126436
552,1285394.94,58262.61,60571,C - street +,RR4_Radovan Kalmar,Moldava nad Bodvou,21.221293028016706,0.6889042289212683,0.8570402298850575,0.8472222222222222,0.8773946360153256,2.581657088122605,0.22677203065134102
553,1049067.6400000001,52770.42,50552,C - street +,RR5_Juraj Hvorecky,Ban. Štiavnica,20.75224798227568,0.6618427959516509,0.6221264367816092,0.4561781609195402,0.9272030651340997,2.005507662835249,0.23515325670498083
554,636303.37,39173.51,34080,D - street,RR1_Beata Kubanova,Sečovce,18.67087353286385,0.7292174800205757,0.1032088122605364,1.8754789272030652,0.04717432950191571,2.0258620689655173,0.20474137931034483
555,590891.1,51657.35,29647,C - street +,RR10_Mário Mantuano,Prievidza,19.93089014065504,0.5866633462578806,0.8565613026819923,0.7990900383141762,0.8005268199233716,2.4561781609195403,0.3381226053639847
556,498678.39,42851.17,28530,C - street +,RR2_Silvia Mastikova,Lipany,17.47908832807571,0.6026571554464191,0.6199712643678161,0.8275862068965517,0.17911877394636017,1.626676245210728,0.46336206896551724
558,591207.62,43409.93,28638,D - street,RR14_Zsolt Balogh,Kolárovo,20.644165793700676,0.6603509271412977,0.8136973180076629,0.13697318007662834,0.9580938697318009,1.9087643678160922,0.24904214559386975
562,602925.05,47213.65,18585,D - street,RR11_Andrej Kukučka,"Nitra, Pri Nemocnici",32.441487758945385,0.7748495107310601,0.8225574712643678,0.32926245210727967,0.8072318007662835,1.959051724137931,0.28735632183908044
565,999598.71,61790.19,50808,C - street +,RR12_Alena Romanová,"Stará Turá, Pri Tržnici",19.674041686348605,0.6176951548887052,0.8479406130268199,0.753352490421456,0.9073275862068966,2.5086206896551726,0.36877394636015326
602,1584351.07,102539.61,99575,B - shopping,RR8_Katarína Kuchtová,"Žilina, Max",15.91113301531509,0.48814665173925115,0.7763409961685824,1.8175287356321839,2.425526819923372,5.019396551724138,0.7670019157088123
603,607819.96,58502.72,28332,C - street +,RR16_Robert Kardoš,"Bratislava, Heydukova",21.453478751941265,0.6403824908941786,0.8560823754789273,0.8656609195402298,1.7373084291187741,3.4590517241379315,0.4559386973180076
605,2964725.87,184952.01,117765,E - poliklinika,RR15_Miroslava Kolesárová,"Bratislava, Šustekova",25.174932025644292,0.6504666449987836,0.7567049808429118,4.7705938697318,4.204501915708812,9.731800766283524,1.6350574712643677
608,737576.93,45559.36,22133,C - street +,RR7_Ivana Iľanovská,"Poprad, Máj",33.324760764469346,0.8688916287010222,0.8024425287356322,0.7904693486590039,0.7840038314176244,2.3769157088122603,0.40229885057471265
