id,mesto,regional,region_code,typ,fte,fte_F,fte_L,fte_ZF,trzby,bloky,naklady,podiel_rx,revenue_per_transaction,trzby_cv,bloky_cv,bloky_trend,kpi_mean,kpi_std,high_rx_complexity,is_shopping,is_poliklinika,is_street,produktivita,fte_zastup,seasonal_peak_factor,bloky_per_day,pharmacist_ratio,avg_base_salary,hourly_rate,pharmacist_wage_premium,bloky_range,prod_residual,predicted_fte,fte_diff,revenue_at_risk,actual_fte_gross,productivity_index,productivity_percentile,productivity_vs_segment,peer_rank_str,bloky_index,trzby_index,fte_actual,fte_recommended,fte_gap,revenue_at_risk_eur,fte_n,hospital_supply,produktivita_gross,is_above_avg_gross
58,"Stropkov, poliklinika",RR2_Silvia Mastikova,RR2,E - poliklinika,1.9909003831417624,0.74,0.73,0.72,657283.77,31307,44968.44,0.7720501146711716,20.99478615006229,0.0986238714034237,0.0709597945405768,0.0944283646888567,8.341075537815835,1.5381564113381538,1,0,1,0,7.531152273274006,0.105124521072797,1.1368703484843643,104.35666666666668,0.5034013605442177,1169.0588235294117,7.842488216595418,1.3792505204718946,621,1.025879541588039,2.5,-0.1,13693,2.4,108,83,nadpriemerná,13/72,70,52,2.4,2.5,0.1,13693,0.3908045977011494,False,6.2474,True
59,"Lučenec, Prior",RR5_Juraj Hvorecky,RR5,D - street,3.024664750957854,0.87,1.51,0.74,723392.4,45000,61741.54,0.6136009031889194,16.075386666666667,0.1185419314211502,0.0952753118625441,0.136515268154991,11.016174310168251,2.2570612965653254,0,0,0,1,7.125326577468144,0.0234674329501916,1.1946666666666668,150.0,0.365546218487395,1260.2553191489362,8.304635384615384,1.4093137254901962,1375,0.2977723466438791,3.6,0.1,0,3.7,105,57,priemerná,20/44,136,115,3.7,3.6,-0.1,0,0.6494252873563219,False,5.8248,True
61,"Komárno, Kaufland",RR14_Zsolt Balogh,RR14,B - shopping,5.73323754789272,2.59,2.42,0.82,2275797.1,142402,127952.19,0.4740549278316595,15.981496748641172,0.0676407394474107,0.054894193334087,0.166985064258423,7.638128501090594,0.7386090622672875,0,1,0,0,11.895580987386182,0.0366379310344828,1.0765298240193255,474.67333333333335,0.5169660678642715,1282.2771084337348,9.633186189889027,1.4291832242771918,2339,2.093013648730391,6.9,-0.2,33967,6.7,150,91,nadpriemerná,9/93,142,146,6.7,6.9,0.2000000000000001,33967,0.9686302681992336,False,10.1791,True
62,"Dubnica nV, TESCO",RR9_Andrej Jakubík,RR9,B - shopping,3.8421934865900385,0.87,1.82,0.95,1116372.77,75622,82399.32,0.4185935760507666,14.762539604876888,0.1177543079457429,0.0914254578209469,0.129901179470832,9.93970742663324,1.3403842208148664,0,1,0,0,9.426238703645993,0.211925287356322,1.1828303932717992,252.07333333333332,0.3234200743494423,1279.3333333333333,10.455894493900429,1.3499658236500345,2019,-0.3763286350097985,4.4,-0.1,12981,4.3,121,37,nadpriemerná,60/93,75,72,4.3,4.4,0.1000000000000005,12981,0.475095785440613,False,8.4227,True
63,"Kežmarok, TESCO",RR7_Ivana Iľanovská,RR7,B - shopping,3.8522509578544057,0.87,1.54,0.82,985307.69,75345,85202.51,0.4859011401808911,13.077280376932777,0.1103556903433208,0.0909576069784179,0.0996097064313592,10.58753585689634,1.666519450717785,0,1,0,0,9.367190899484044,0.641283524904215,1.168066892295441,251.15,0.3609958506224066,1233.4468085106382,8.923273509344408,1.3832153231663036,1864,-0.4353764391717476,4.4,0.2,0,4.6,120,34,nadpriemerná,62/93,75,63,4.6,4.4,-0.1999999999999993,0,0.7318007662835249,False,7.8445,False
64,"Piešťany, Kaufland",RR12_Alena Romanová,RR12,B - shopping,3.896072796934866,1.88,1.82,0.08,1560579.38,104091,98541.48,0.488140692977758,14.99245256554361,0.0997141528204464,0.0768467832260419,0.1506196377502383,8.21247997854433,1.0305325838576014,0,1,0,0,12.795451751690216,0.158764367816092,1.1046488169005966,346.97,0.508108108108108,998.353846153846,9.099113087674716,1.313305491578472,2353,2.9928844130344245,4.5,1.0,0,5.5,150,99,nadpriemerná,2/93,104,100,5.5,4.5,-1.0,0,1.557231800766283,False,9.064,True
65,"Nové Zámky, CBA",RR14_Zsolt Balogh,RR14,B - shopping,2.4018199233716473,0.7,0.0,0.86,875194.85,48240,58000.55,0.5887247736889676,18.14251347429519,0.1145239999900037,0.102688970990625,0.1399841227838052,8.330212502231051,0.981383864625826,0,1,0,0,9.61914257228314,0.841954022988506,1.205223880597015,160.8,,1571.304347826087,12.862072983747316,,1378,-0.1834247663726511,3.1,-0.3,46885,2.8,123,49,nadpriemerná,48/93,48,56,2.8,3.1,0.3000000000000002,46885,0.3659003831417624,False,8.2512,False
66,"Žiar n.H., TESCO",RR5_Juraj Hvorecky,RR5,B - shopping,3.914032567049808,0.93,2.97,0.82,894251.73,65931,100256.45,0.4100256870624114,13.563448605360149,0.1249466681563858,0.0942786631190338,0.2938324282389449,14.171574914968769,3.476413002212452,0,1,0,0,8.06742122973386,0.181752873563218,1.1288164899667834,219.77,0.2384615384615384,1013.6103896103896,9.534265968799229,1.8982425478201763,1572,-1.735146108921931,4.9,-0.3,0,4.6,103,12,priemerná,83/93,66,57,4.6,4.9,0.3000000000000007,0,0.7327586206896551,False,6.8644,False
67,"Stará Ľubovňa, Kaufland",RR7_Ivana Iľanovská,RR7,B - shopping,6.730842911877395,3.45,3.36,0.84,2247429.14,159593,136599.97,0.4852921369525358,14.08225385825193,0.0721040897923402,0.0751762858588232,0.2221864951768488,7.887578565675732,1.0551151225518558,0,1,0,0,11.355699444997876,0.0804597701149425,1.1111013640949166,531.9766666666667,0.5066079295154184,1156.3454545454545,8.412183994485178,1.1943818078236457,3236,1.553132106342085,7.8,0.6,0,8.4,146,84,nadpriemerná,16/93,159,144,8.4,7.8,-0.6000000000000005,0,1.6314655172413792,False,9.0992,True
68,"Rožňava, CBA",RR4_Radovan Kalmar,RR4,D - street,1.9013409961685823,0.0,0.82,0.83,639134.2,37496,46372.0,0.5644571046268531,17.045396842329847,0.1046679471219731,0.0950569792833516,0.0951405152224824,9.156487336259469,1.0385144698862292,0,0,0,1,9.444836272040314,0.252394636015326,1.09323661190527,124.98666666666666,,1338.3333333333333,9.47181527737438,0.0,836,2.6172820412160496,2.0,0.1,0,2.1,139,95,nadpriemerná,3/44,113,101,2.1,2.0,-0.1,0,0.2279693486590038,False,8.5514,True
69,"Košice, Billa",RR1_Beata Kubanova,RR1,B - shopping,4.432231800766283,1.68,1.72,0.82,1230303.6,76828,84138.18,0.5144828073330843,16.01373978237101,0.1131002852533623,0.0893801105073964,0.1760840998685939,8.65027286902104,1.3413209932510393,0,1,0,0,8.30169106920958,0.254070881226054,1.1856614775862968,256.0933333333333,0.4941176470588235,1177.7627118644068,8.107026628895184,1.132919254658385,2494,-1.500876269446211,5.2,-0.1,0,5.1,106,16,nadpriemerná,79/93,77,79,5.1,5.2,0.1000000000000005,0,0.657088122605364,False,7.2147,False
70,"Trenčín, Kaufland",RR9_Andrej Jakubík,RR9,B - shopping,5.237068965517241,1.64,2.71,0.87,1398074.12,93110,107677.55,0.4831748691550058,15.015295027386962,0.0955090306426549,0.0842876319052586,-0.0150621312915777,9.709470245403391,1.0018114536809188,0,1,0,0,8.5148605395519,0.0225095785440613,1.1409730426377402,310.3666666666667,0.3770114942528735,1219.44,8.69936066776738,1.3647089807742956,1737,-1.2877067991038906,5.7,0.3,0,6.0,109,18,nadpriemerná,77/93,93,90,6.0,5.7,-0.2999999999999998,0,0.7315613026819924,False,7.4322,False
71,"Košice, Kaufland Galeria",RR3_Jana Majernikova,RR3,B - shopping,7.307471264367816,3.93,2.53,0.86,2664251.65,158141,150879.12,0.5601783562750162,16.847317583675327,0.0969233690878408,0.0771723905976237,0.0334318034440521,7.314083273012693,0.8536939149783391,0,1,0,0,10.364464543190453,0.0277777777777778,1.1228966555162798,527.1366666666667,0.608359133126935,1176.8653846153843,9.05844184752365,1.1756968641114982,3193,0.5618972045346613,8.3,0.0,0,8.3,133,68,nadpriemerná,31/93,158,171,8.3,8.3,0.0,0,0.96455938697318,False,9.1251,True
72,"Ružomberok, Kaufland",RR6_Jaroslav Vigh,RR6,B - shopping,5.830579501915709,2.86,2.0,0.93,2342660.82,142653,127639.3,0.5222799688091424,16.42209291076949,0.0905519740227335,0.0743673166413675,0.0912417865757298,7.658805490942097,0.8184154405010756,0,1,0,0,11.717600673552782,0.0504070881226054,1.0849824399066266,475.51,0.5884773662551441,1184.8192771084337,11.76288373247301,1.532482465217891,2340,1.9150333348969912,6.6,0.0,0,6.6,150,89,nadpriemerná,11/93,142,151,6.6,6.6,0.0,0,0.814176245210728,False,10.3516,True
73,"Spiš.N.Ves, Kaufland",RR3_Jana Majernikova,RR3,B - shopping,5.317528735632184,2.8,1.8,0.84,1570904.76,117459,106195.04,0.5427380397014011,13.374068909151278,0.1713117834623259,0.1500892770008454,0.1442169907881269,8.813987610730775,2.7469579732023406,0,1,0,0,10.57903269386653,0.0495689655172414,1.1466809695297937,391.53,0.6086956521739131,1200.081081081081,8.655874119718309,1.250119200440125,5322,0.776465355210739,5.8,0.0,0,5.8,136,75,nadpriemerná,24/93,117,101,5.8,5.8,0.0,0,0.5076628352490421,False,9.699,True
74,"Martin, Kaufland",RR8_Katarína Kuchtová,RR8,B - shopping,6.362308429118774,2.39,2.57,0.69,2197056.09,126487,133958.45,0.5868114454920449,17.369817372536307,0.0815247216955237,0.082396912512857,0.2588561453948044,7.506009988597757,0.9793726312645022,0,1,0,0,9.5213971169408,0.800287356321839,1.198890004506392,421.62333333333333,0.4818548387096774,1163.975,8.283116993297702,1.3726412681244151,3750,-0.2811702217149907,7.6,-0.4,61029,7.2,122,44,nadpriemerná,53/93,126,141,7.2,7.6,0.3999999999999994,61029,0.7959770114942529,False,8.4136,True
76,"Bardejov, Hypernova",RR2_Silvia Mastikova,RR2,B - shopping,3.7064176245210727,1.81,1.61,0.86,1283613.5,62321,68504.35,0.6578077357397689,20.596805250236677,0.1268662122374617,0.2857661046036221,0.7642000452591083,7.272272340982371,1.1416049785325806,0,1,0,0,8.05284920532369,0.04477969348659,1.4033150944304489,207.73666666666668,0.5292397660818714,1114.4126984126983,8.08089950650516,1.065616189703781,4310,-1.7497181333321006,4.8,-0.5,0,4.3,103,11,priemerná,84/93,62,83,4.3,4.8,0.5,0,0.617816091954023,False,6.9412,False
77,"Trnava, Kaufland",RR12_Alena Romanová,RR12,B - shopping,4.864942528735632,1.4,2.45,0.78,1931775.48,128303,115313.45,0.5010114632990372,15.056354722804612,0.0940953163964979,0.0727263719172467,0.1484547992683161,7.630050952485419,1.159152835832408,0,1,0,0,12.630734396534756,0.439894636015326,1.117760301785617,427.6766666666667,0.3636363636363636,1218.5074626865671,9.24402210972208,1.408399046396479,2781,2.8281670578789644,5.7,-0.1,17247,5.6,150,97,nadpriemerná,4/93,128,124,5.6,5.7,0.1000000000000005,17247,0.7739463601532567,False,10.9728,True
78,"Trenčín, poliklinika",RR9_Andrej Jakubík,RR9,E - poliklinika,3.1652298850574714,2.34,0.0,0.83,2095687.26,49171,70158.57,0.847836208156364,42.62039128754754,0.098888118962599,0.0893253333443998,0.0276551243318614,4.137295595786567,0.6203053906531032,1,0,1,0,7.440006052352855,0.0095785440613026,1.124809338837933,163.90333333333334,,1383.7333333333331,8.526764839148166,,1083,0.9347333206668882,4.5,-0.9,261960,3.6,106,79,nadpriemerná,16/72,111,165,3.6,4.5,0.8999999999999999,261960,0.4228927203065133,False,6.5415,True
79,"Kremnica, poliklinika",RR5_Juraj Hvorecky,RR5,E - poliklinika,2.36566091954023,0.79,0.87,0.68,850709.78,35523,54490.13,0.7159176893440674,23.94814007825916,0.0961235776378815,0.0935485208215213,-0.0314017481385561,8.305236091977662,1.32940849997826,1,0,1,0,7.191618584877012,0.0335249042145594,1.2080060805675197,118.41,0.4759036144578313,1280.0,9.76457920032723,1.411149825783972,920,0.6863458531910451,3.2,-0.4,60764,2.8,103,69,priemerná,23/72,80,67,2.8,3.2,0.4000000000000003,60764,0.3943965517241379,False,6.076,True
80,"Ban. Bystrica, Kaufland",RR6_Jaroslav Vigh,RR6,B - shopping,4.8951149425287355,1.1,2.56,0.75,1504326.42,93767,104808.47,0.4937433725321397,16.04323930593919,0.0947805770303524,0.0770177226231097,0.16068749147456,9.103386847402602,1.0872134008511602,0,1,0,0,9.173955581645624,0.524425287356322,1.1171094308232108,312.5566666666667,0.3005464480874317,1210.0,9.79420421886015,1.3980836236933798,2230,-0.6286117570101677,6.0,-0.4,53725,5.6,118,27,nadpriemerná,69/93,94,97,5.6,6.0,0.4000000000000003,53725,0.6980363984674329,False,8.0192,False
81,"Trebišov, mesto",RR1_Beata Kubanova,RR1,C - street +,2.272988505747126,0.87,0.83,0.11,435278.5,25004,36036.33,0.5952214042274084,17.408354663253878,0.1840081674994868,0.1340868529440687,-0.083266291230893,10.61227495759132,1.8910587741500129,0,0,0,1,5.268436578171084,0.461446360153257,1.1930891057430812,83.34666666666666,0.5117647058823529,807.7777777777778,7.711590218109716,1.2195121951219514,781,-1.85500399954259,3.1,-0.6,0,2.5,75,13,podpriemerná,60/68,63,48,2.5,3.1,0.6000000000000001,0,0.2222222222222222,False,4.79,False
82,"Dunajská Streda, Kaufland",RR14_Zsolt Balogh,RR14,B - shopping,5.354406130268199,2.85,2.49,0.21,2148753.53,135369,123728.63,0.476379108031064,15.873305779018828,0.0713541529695704,0.0498495598084091,0.1419291688912617,7.988017699617756,0.8128948309059871,0,1,0,0,12.10813953488372,0.396551724137931,1.0559581588103628,451.23,0.5337078651685394,1112.7865168539329,10.246371566764552,1.5372376366445315,1930,2.3055721962279296,6.2,0.5,0,6.7,150,92,nadpriemerná,8/93,135,138,6.7,6.2,-0.5,0,1.3457854406130267,False,9.6764,True
83,"Bratislava, ProCare",RR13_Slavomír Bodnár,RR13,E - poliklinika,1.4377394636015326,0.49,0.0,0.73,285970.4,15046,37580.34,0.6393896710988269,19.006407018476672,0.1817249297657155,0.1665386553955519,0.0154043645699614,15.10485513644296,3.671882527305689,0,0,1,0,5.011992005329789,0.219109195402299,1.242589392529576,50.153333333333336,,1563.157894736842,9.902243978852557,,668,-1.4932807263561774,3.4,-1.7,0,1.7,72,12,podpriemerná,64/72,34,23,1.7,3.4,1.7,0,0.3055555555555555,False,4.2388,False
84,"Senica, Kaufland",RR16_Robert Kardoš,RR16,B - shopping,5.332375478927203,1.67,2.97,0.82,1526822.35,102594,116311.34,0.4580686417119843,14.882179757100806,0.0911178677127807,0.0762070099254943,0.0948515769944341,9.740317687533384,0.9009703689883856,0,1,0,0,9.21447817495959,0.0165229885057471,1.1415872273232353,341.98,0.3599137931034482,1135.571428571429,9.638794049238602,1.5641773628938156,1996,-0.5880891636962016,6.1,0.1,0,6.2,118,28,nadpriemerná,68/93,102,98,6.2,6.1,-0.1000000000000005,0,0.8429118773946359,False,7.925,False
85,"Štúrovo, OC Aquario",RR14_Zsolt Balogh,RR14,B - shopping,3.4942528735632186,0.37,1.6,0.87,1111456.14,79276,79166.67,0.3983293933667953,14.020083505726827,0.1061314493623257,0.1769322432382217,0.1074141598298389,8.99754150172912,1.1996367234812877,0,1,0,0,10.8656798245614,0.660919540229885,1.4022907311166053,264.25333333333333,0.1878172588832487,1265.1162790697674,10.206371158392434,1.4335490293678446,4250,1.0631124859056094,4.9,-0.8,108434,4.1,139,80,nadpriemerná,20/93,79,71,4.1,4.9,0.8000000000000007,108434,0.6475095785440613,False,9.2603,True
86,"Kežmarok, Kaufland",RR7_Ivana Iľanovská,RR7,B - shopping,4.270474137931034,1.66,1.76,0.88,1493678.38,102888,87449.28,0.5313638602709105,14.51751788352383,0.0970947031581339,0.0847594365749062,0.1552035033487893,7.688649249310814,0.8060652865777186,0,1,0,0,11.538733282866524,0.0164032567049808,1.1691159318871005,342.96,0.4853801169590643,1182.6833333333334,8.782626409197457,1.1847125435540071,2778,1.7361659442107324,4.8,0.0,0,4.8,148,86,nadpriemerná,14/93,103,96,4.8,4.8,0.0,0,0.553639846743295,False,10.2658,True
87,"Trebišov, Kaufland",RR1_Beata Kubanova,RR1,B - shopping,4.898706896551724,1.68,2.39,0.88,1514783.0,120111,95565.39,0.4539864851929286,12.61152600511194,0.1576186335957443,0.1557541699917508,1.1570422535211269,8.406795264929023,1.76068425813534,0,1,0,0,11.742777533362672,0.164511494252874,1.1578290081674452,400.37,0.4127764127764127,1119.5,8.237412550195945,1.1177626256789552,5909,1.9402101947068804,5.6,0.1,0,5.7,150,90,nadpriemerná,10/93,120,97,5.7,5.6,-0.1000000000000005,0,0.8180076628352491,False,10.092,True
88,"Zvolen, poliklinika",RR5_Juraj Hvorecky,RR5,E - poliklinika,2.308668582375479,0.66,0.92,0.9,792386.5,27925,50420.85,0.7381217373087503,28.375523724261413,0.0845104392693027,0.1488321991477709,0.0696956329951477,8.334941602914197,0.912537675274788,1,0,1,0,5.792967534488121,,1.2934646374216652,93.08333333333331,0.4177215189873418,1319.3684210526317,9.754111724271468,1.3822235552889424,1212,-0.7123051971978454,3.5,-0.9,0,2.6,83,25,podpriemerná,55/72,63,63,2.6,3.5,0.8999999999999999,0,0.3390804597701149,False,5.1439,False
89,"Košice, žel.nemocnica",RR1_Beata Kubanova,RR1,E - poliklinika,4.712164750957855,3.26,1.53,0.83,1976139.61,63975,99223.15,0.8441563195021429,30.88924751856194,0.1288364555082238,0.1120306636223875,-0.0269674355495251,6.155279132529267,1.0701674278523203,1,0,1,0,6.502185181420882,0.0023946360153256,1.1528253223915592,213.25,0.6805845511482255,1246.7857142857142,7.6029702548367855,1.2580574912891986,1735,-0.0030875502650848,6.0,-0.2,34071,5.8,93,54,podpriemerná,34/72,144,156,5.8,6.0,0.2000000000000001,34071,1.128113026819923,False,5.2826,False
90,"Zlaté Moravce, Tesco",RR11_Andrej Kukučka,RR11,B - shopping,4.722222222222222,1.79,1.64,0.87,1682755.19,104445,102961.43,0.5316108459008824,16.11140016276509,0.1360625568805126,0.116080059736353,0.0970727756566007,7.795740433537809,1.0959957288993305,0,1,0,0,10.59279918864098,0.43007662835249,1.2156828953037484,348.15,0.5218658892128281,1294.8387096774193,9.449124018488613,1.407129455909944,3347,0.7902318499851884,5.5,-0.1,15581,5.4,136,76,nadpriemerná,23/93,104,108,5.4,5.5,0.0999999999999996,15581,0.6506226053639846,False,9.2633,True
91,"Rimavská Sobota, TESCO",RR5_Juraj Hvorecky,RR5,B - shopping,4.211206896551724,0.78,2.12,0.84,1165500.4,85283,95083.45,0.4744160448164582,13.66626877572318,0.0938043458686915,0.095129323340435,0.0877240630092341,10.087144274063876,1.1922348693457694,0,1,0,0,9.698965085863763,0.631704980842912,1.1376241454920677,284.27666666666664,0.2689655172413793,1226.7166666666667,9.147375015982613,1.4372299393904244,2024,-0.1036022527920277,5.2,0.4,0,5.6,124,53,nadpriemerná,45/93,85,75,5.6,5.2,-0.3999999999999994,0,1.4252873563218391,False,7.2936,False
92,"Lipt. Mikuláš, Kaufland",RR7_Ivana Iľanovská,RR7,B - shopping,4.327586206896552,1.7,1.71,0.83,1638548.62,95112,91011.79,0.5303484555740555,17.22756981243166,0.0905278687679973,0.094712551230324,0.0728155339805825,7.281626064900094,0.7190067933992113,0,1,0,0,10.525896414342634,0.0869252873563218,1.184960888215998,317.04,0.4985337243401759,1212.6666666666667,9.296975549155798,1.2804878048780488,2628,0.7233290756868431,5.1,-0.3,51204,4.8,135,74,nadpriemerná,25/93,95,105,4.8,5.1,0.2999999999999998,51204,0.5134099616858238,False,9.4899,True
93,"Brezno, Kaufland",RR6_Jaroslav Vigh,RR6,B - shopping,3.8584770114942537,0.82,1.72,0.87,1038568.57,75487,87798.27,0.4638746963043566,13.758244068515108,0.1195712443190917,0.1079195955624968,0.1822421524663677,10.475875362279394,1.4623152426951602,0,1,0,0,9.36970148327438,0.460967432950192,1.1564905215467565,251.6233333333333,0.3228346456692913,1258.3333333333333,9.817197022890042,1.411149825783972,2150,-0.4328658553814115,4.5,-0.1,11801,4.4,120,35,nadpriemerná,61/93,75,67,4.4,4.5,0.0999999999999996,11801,0.5,False,8.2165,False
94,"Lučenec, Kaufland",RR4_Radovan Kalmar,RR4,B - shopping,4.579980842911877,1.6,2.48,0.86,1244627.75,92898,97506.1,0.4869548344876611,13.397788434627223,0.099826478857173,0.0976089990095216,0.103176758077654,10.215329029153931,1.2711254863847945,0,1,0,0,9.714315591341624,0.0282567049808429,1.1917587030937158,309.66,0.392156862745098,1208.571428571429,9.655369921458355,1.3463751438434983,2725,-0.0882517473141675,5.2,0.1,0,5.3,125,54,nadpriemerná,44/93,93,80,5.3,5.2,-0.0999999999999996,0,0.7064176245210728,False,8.3946,True
96,Nová Baňa,RR5_Juraj Hvorecky,RR5,D - street,1.935823754789272,0.24,0.8,0.7,562927.49,27204,52189.7,0.6006532919541734,20.692820541096896,0.1298120511656528,0.1000984980193956,0.4277996070726915,12.087173001325365,2.60803294913849,0,0,0,1,6.730331519049983,0.199233716475096,1.1552712836347596,90.68,0.2307692307692307,1255.6875,12.285621904237754,0.8643617021276596,781,-0.0972227117742816,3.0,-0.6,70365,2.4,99,52,priemerná,22/44,82,89,2.4,3.0,0.6000000000000001,70365,0.4832375478927203,False,5.4286,False
97,"Trebišov, Nemocnica s pol.",RR1_Beata Kubanova,RR1,E - poliklinika,3.865421455938697,3.13,2.26,0.81,1499991.97,59833,63370.69,0.8202911379585585,25.069643340631423,0.1329861623228898,0.1274048208701217,0.0114352005303281,5.387652412786957,0.818226705293089,1,0,1,0,7.413331681328208,0.0550766283524904,1.210168301773269,199.44333333333333,0.5807050092764379,1186.3804347826087,7.273121525633107,1.245132777361761,1908,0.9080589496422418,4.4,0.8,0,5.2,106,76,nadpriemerná,18/72,135,118,5.2,4.4,-0.7999999999999998,0,1.28544061302682,True,5.5107,True
98,"Spiš.N.Ves, poliklinika",RR3_Jana Majernikova,RR3,E - poliklinika,2.4250478927203067,2.45,0.8,0.81,1193531.57,44295,62053.12,0.8224930321700665,26.94506309967265,0.133047481722579,0.1885303429455802,0.0413918580850579,6.690584314145109,1.2260524149646317,1,0,1,0,8.747901649056963,0.0093390804597701,1.2797832712495767,147.65,0.7538461538461539,1279.6,8.47637491141035,1.1535416666666665,2089,2.242628917370997,3.0,0.2,0,3.2,125,96,nadpriemerná,4/72,100,94,3.2,3.0,-0.2000000000000001,0,0.7318007662835249,True,6.6294,True
99,"Bratislava, Štúrova",RR15_Miroslava Kolesárová,RR15,C - street +,2.0428639846743297,0.84,0.62,0.11,298611.53,18036,35764.62,0.4048834283123628,16.556416611222,0.1083001050720443,0.1276685670142005,0.0807453416149068,15.14745877667776,2.9170753548440604,0,0,0,1,4.228343687727112,0.488026819923372,1.320026613439787,60.12,0.5753424657534246,802.4242424242424,8.165607705243847,1.3721610461114937,699,-2.8950968899865615,4.1,-1.8,0,2.3,60,3,podpriemerná,67/68,45,33,2.3,4.1,1.7999999999999998,0,0.209051724137931,False,3.7556,False
100,"Sabinov, Nám. Slobody",RR2_Silvia Mastikova,RR2,D - street,1.128831417624521,0.0,0.0,0.85,486235.51,28379,38685.09,0.6261123750505182,17.133637901265022,0.1247184525434058,0.0986322122456906,0.203618005889777,10.065798190035698,1.3466177165867634,0,0,0,1,12.040305473058984,0.282088122605364,1.1725571725571726,94.59666666666666,,1633.3333333333333,11.380475113122172,,690,5.212751242234719,0.6,0.6,0,1.2,150,100,nadpriemerná,1/44,86,77,1.2,0.6,-0.6,0,0.1094348659003831,False,11.3262,True
101,"Poprad, nám. sv. Egídia",RR7_Ivana Iľanovská,RR7,D - street,2.0172413793103448,0.15,0.88,0.46,395105.9,25875,38469.39,0.5670309909317983,15.269793236714976,0.1421114279227149,0.1554102142365342,0.0383411580594679,12.04837825342726,2.76512309039494,0,0,0,1,6.143162393162408,0.534243295019157,1.2048695652173913,86.25,0.145631067961165,1170.0,8.200012830793904,1.3066202090592336,1034,-0.684391837661857,2.8,-0.4,0,2.4,90,34,podpriemerná,30/44,78,63,2.4,2.8,0.3999999999999999,0,0.3850574712643678,False,5.1634,False
102,"Trebišov, M.R.Štefánika",RR1_Beata Kubanova,RR1,E - poliklinika,3.5028735632183903,2.63,0.0,0.87,2439655.3,68096,77511.07,0.8540336702484158,35.826704945958646,0.0840378407693548,0.103974213455575,-0.0410651267244145,4.108728310579683,0.5032039715426856,1,0,1,0,9.31036368608149,0.0510057471264368,1.218221334586466,226.98666666666668,,1335.7254901960785,8.998671228190215,,2189,2.8050909543955225,5.2,-1.0,290435,4.2,133,99,nadpriemerná,2/72,153,192,4.2,5.2,1.0,290435,0.6954022988505747,False,7.765,True
103,"Trebišov, SNP",RR1_Beata Kubanova,RR1,E - poliklinika,2.1702586206896552,1.2,0.0,0.87,961638.29,34183,53934.0,0.832891200702917,28.132062428692628,0.1276630769957249,0.1351738792612149,-0.1684446939921392,7.064428207133935,1.0091510468242706,1,0,1,0,7.543418294163064,0.105842911877395,1.2504461281923762,113.94333333333331,,1467.7931034482758,9.899868055555556,,1222,1.038145562477097,2.7,-0.2,38465,2.5,108,85,nadpriemerná,12/72,77,76,2.5,2.7,0.2000000000000001,38465,0.318007662835249,False,6.5485,True
104,Kráľovský Chlmec,RR1_Beata Kubanova,RR1,E - poliklinika,4.275143678160919,1.92,1.63,0.68,2276340.01,69123,90004.32,0.809045349951917,32.931730538315755,0.0908577977018931,0.0685985245960658,0.1184587813620071,4.934851390678622,0.653398462754302,1,0,1,0,7.743572508822045,0.10727969348659,1.1390130636691116,230.41,0.5408450704225353,1264.7121212121212,8.445093976449273,1.2649652777777776,1465,1.2382997771360786,6.1,-0.8,171799,5.3,111,89,nadpriemerná,9/72,156,180,5.3,6.1,0.7999999999999998,171799,1.0555555555555556,False,6.2462,True
105,"Košice, Tomášiková",RR4_Radovan Kalmar,RR4,E - poliklinika,3.1502634099616857,1.23,1.68,0.19,714215.12,29299,54032.06,0.7817643233316034,24.37677463394655,0.1022751427000307,0.0927466410265325,-0.0607755406413124,9.602961026573055,1.44769753840298,1,0,1,0,4.454258675078858,0.0615421455938697,1.1238608826239802,97.66333333333333,0.422680412371134,1061.25,8.069807045357875,1.29732868757259,592,-2.0510140566071087,4.2,-0.6,0,3.6,64,6,podpriemerná,69/72,66,56,3.6,4.2,0.6000000000000001,0,0.4917385057471264,False,3.8978,False
106,"Bardejov, pri nemocnici",RR2_Silvia Mastikova,RR2,C - street +,1.5871647509578544,0.81,0.0,0.78,705965.3,26417,40988.59,0.8308855831865957,26.723901275693684,0.1158654744345698,0.1155293131034899,-0.2032640949554896,7.140411595602135,1.1934783295823486,1,0,0,1,7.97133373566689,0.0565134099616858,1.2246659348147029,88.05666666666667,,1397.3333333333333,9.506567164179105,,870,0.8478931579532158,1.9,0.0,0,1.9,114,74,nadpriemerná,19/68,66,79,1.9,1.9,0.0,0,0.3182471264367816,False,6.6589,True
107,"LIDL,KARLOVA VES",RR16_Robert Kardoš,RR16,B - shopping,6.19683908045977,3.34,2.72,0.26,1541020.42,86619,111405.49,0.4738024302104965,17.79078978053314,0.1055962994035283,0.134195650220782,0.3654598825831702,8.990572084605473,1.2198203919919917,0,1,0,0,6.694412242058892,0.0220306513409962,1.341045267204655,288.73,0.551155115511551,967.0970873786408,7.491802484095728,1.1560982405859408,3964,-3.1081550965968994,6.6,0.1,0,6.7,86,1,podpriemerná,93/93,86,99,6.7,6.6,-0.1000000000000005,0,0.5335249042145593,False,6.1917,False
