id,year,month,revenue
1,2019,1,130575.32
1,2019,2,128319.44
1,2019,3,127971.63
1,2019,4,122681.62
1,2019,5,120753.04
1,2019,6,117375.9
1,2019,7,113473.51
1,2019,8,99939.03
1,2019,9,127051.6
1,2019,10,138146.3
1,2019,11,132103.3
1,2019,12,138722.56
1,2020,1,0.0
1,2020,2,0.0
1,2020,3,0.0
1,2020,4,0.0
1,2020,5,0.0
1,2020,6,0.0
1,2020,7,0.0
1,2020,8,0.0
1,2020,9,0.0
1,2020,10,0.0
1,2020,11,0.0
1,2020,12,0.0
1,2021,1,0.0
1,2021,2,0.0
1,2021,3,0.0
1,2021,4,0.0
1,2021,5,0.0
1,2021,6,0.0
1,2021,7,0.0
1,2021,8,0.0
2,2019,1,108532.98
2,2019,2,101865.48
2,2019,3,99782.63
2,2019,4,94594.97
2,2019,5,98578.13
2,2019,6,95842.3
2,2019,7,84196.4
2,2019,8,74921.14
2,2019,9,104277.51
2,2019,10,100536.96
2,2019,11,88165.35
2,2019,12,91080.43
2,2020,1,130218.16
2,2020,2,120868.81
2,2020,3,130611.03
2,2020,4,83687.25
2,2020,5,93834.91
2,2020,6,109900.82
2,2020,7,109500.71
2,2020,8,100631.71
2,2020,9,110099.91
2,2020,10,103644.24
2,2020,11,107887.01
2,2020,12,121972.95
2,2021,1,72635.04
2,2021,2,81860.1
2,2021,3,98066.61
2,2021,4,78441.21
2,2021,5,86039.32
2,2021,6,106046.95
2,2021,7,91430.42
2,2021,8,96493.33
3,2019,1,58464.41
3,2019,2,58116.16
3,2019,3,59254.92
3,2019,4,57571.93
3,2019,5,63961.78
3,2019,6,58528.02
3,2019,7,60567.37
3,2019,8,50810.79
3,2019,9,67788.7
3,2019,10,63549.84
3,2019,11,67466.35
3,2019,12,72792.6
3,2020,1,91905.37
3,2020,2,87760.95
3,2020,3,93735.52
3,2020,4,57275.76
3,2020,5,50443.89
3,2020,6,67788.97
3,2020,7,66322.46
3,2020,8,60692.4
3,2020,9,73508.07
3,2020,10,75132.67
3,2020,11,53690.53
3,2020,12,66803.43
3,2021,1,59325.87
3,2021,2,60988.41
3,2021,3,62222.18
3,2021,4,52569.61
3,2021,5,63820.17
3,2021,6,68201.88
3,2021,7,56503.44
3,2021,8,61249.19
5,2019,1,90998.0
5,2019,2,88017.04
5,2019,3,85109.46
5,2019,4,88952.66
5,2019,5,89105.05
5,2019,6,81230.74
5,2019,7,87644.98
5,2019,8,85138.74
5,2019,9,93742.66
5,2019,10,108210.87
5,2019,11,98335.11
5,2019,12,108819.11
5,2020,1,69064.36
5,2020,2,65794.71
5,2020,3,89068.57
5,2020,4,72992.56
5,2020,5,64217.22
5,2020,6,66019.08
5,2020,7,75774.42
5,2020,8,66808.75
5,2020,9,87682.42
5,2020,10,94867.01
5,2020,11,72614.79
5,2020,12,100261.21
5,2021,1,67326.41
5,2021,2,70182.98
5,2021,3,87903.46
5,2021,4,69231.29
5,2021,5,74706.41
5,2021,6,77367.35
5,2021,7,67199.39
5,2021,8,75883.81
6,2019,1,55477.53
6,2019,2,47932.18
6,2019,3,51448.23
6,2019,4,50079.74
6,2019,5,49979.03
6,2019,6,51398.89
6,2019,7,44003.27
6,2019,8,42652.29
6,2019,9,54125.09
6,2019,10,59714.51
6,2019,11,52341.15
6,2019,12,51254.78
6,2020,1,114695.67
6,2020,2,100462.79
6,2020,3,131130.83
6,2020,4,109392.91
6,2020,5,83883.22
6,2020,6,96770.8
6,2020,7,94610.92
6,2020,8,92930.76
6,2020,9,106021.17
6,2020,10,128286.42
6,2020,11,98499.57
6,2020,12,121192.52
6,2021,1,102442.96
6,2021,2,111156.01
6,2021,3,124023.87
6,2021,4,106340.71
6,2021,5,104093.19
6,2021,6,109466.6
6,2021,7,101733.94
6,2021,8,113529.62
7,2019,1,144629.44
7,2019,2,120602.45
7,2019,3,126337.44
7,2019,4,128647.06
7,2019,5,145796.88
7,2019,6,134431.26
7,2019,7,134213.26
7,2019,8,121203.72
7,2019,9,141279.3
7,2019,10,165021.56
7,2019,11,154217.74
7,2019,12,142784.2
7,2020,1,48846.9
7,2020,2,50707.35
7,2020,3,44517.75
7,2020,4,47177.85
7,2020,5,38173.05
7,2020,6,39737.94
7,2020,7,43818.72
7,2020,8,40117.14
7,2020,9,47504.99
7,2020,10,66613.76
7,2020,11,47771.83
7,2020,12,55685.08
7,2021,1,52057.83
7,2021,2,51292.83
7,2021,3,60940.91
7,2021,4,46850.85
7,2021,5,49733.05
7,2021,6,48475.68
7,2021,7,42191.01
7,2021,8,40902.12
9,2019,1,125696.35
9,2019,2,133119.14
9,2019,3,124407.52
9,2019,4,117238.27
9,2019,5,116769.11
9,2019,6,113167.51
9,2019,7,111301.75
9,2019,8,108534.3
9,2019,9,131346.52
9,2019,10,133193.84
9,2019,11,132746.8
9,2019,12,151733.24
9,2020,1,152739.38
9,2020,2,141994.3
9,2020,3,137755.11
9,2020,4,99508.22
9,2020,5,110395.53
9,2020,6,135878.91
9,2020,7,134967.08
9,2020,8,122119.41
9,2020,9,136717.8
9,2020,10,125590.24
9,2020,11,109663.05
9,2020,12,127774.62
9,2021,1,98963.95
9,2021,2,112757.73
9,2021,3,126543.25
9,2021,4,105006.71
9,2021,5,117045.12
9,2021,6,135400.8
9,2021,7,107680.19
9,2021,8,109595.34
11,2019,1,106533.22
11,2019,2,104273.75
11,2019,3,105761.53
11,2019,4,103996.57
11,2019,5,101175.14
11,2019,6,98067.37
11,2019,7,102670.14
11,2019,8,99412.35
11,2019,9,107558.09
11,2019,10,118556.25
11,2019,11,104184.61
11,2019,12,137970.18
11,2020,1,137972.12
11,2020,2,139250.51
11,2020,3,130188.26
11,2020,4,86581.15
11,2020,5,105436.45
11,2020,6,116849.55
11,2020,7,131624.87
11,2020,8,123239.87
11,2020,9,136309.36
11,2020,10,147598.95
11,2020,11,125119.53
11,2020,12,160614.18
11,2021,1,138571.6
11,2021,2,140122.21
11,2021,3,136379.79
11,2021,4,126405.24
11,2021,5,129005.85
11,2021,6,133479.33
11,2021,7,133179.06
11,2021,8,137940.01
12,2019,1,56285.82
12,2019,2,51516.48
12,2019,3,50114.69
12,2019,4,50808.99
12,2019,5,53105.05
12,2019,6,50565.94
12,2019,7,53634.51
12,2019,8,45973.5
12,2019,9,55722.01
12,2019,10,60482.8
12,2019,11,54323.17
12,2019,12,56730.43
12,2020,1,119807.4
12,2020,2,123893.71
12,2020,3,131936.03
12,2020,4,97859.73
12,2020,5,94112.3
12,2020,6,100178.91
12,2020,7,121615.89
12,2020,8,115608.71
12,2020,9,127877.94
12,2020,10,142875.32
12,2020,11,112140.07
12,2020,12,160210.3
12,2021,1,116296.18
12,2021,2,127926.51
12,2021,3,149712.17
12,2021,4,118130.81
12,2021,5,117949.26
12,2021,6,119697.31
12,2021,7,128829.09
12,2021,8,137733.61
13,2019,1,123344.5
13,2019,2,122658.42
13,2019,3,121198.87
13,2019,4,118489.19
13,2019,5,118289.33
13,2019,6,128814.9
13,2019,7,126756.76
13,2019,8,120663.4
13,2019,9,126427.59
13,2019,10,130569.63
13,2019,11,131040.71
13,2019,12,171543.51
13,2020,1,57960.06
13,2020,2,55318.99
13,2020,3,75868.09
13,2020,4,51258.96
13,2020,5,44651.12
13,2020,6,54093.76
13,2020,7,60461.83
13,2020,8,53009.42
13,2020,9,64618.6
13,2020,10,74267.34
13,2020,11,54866.25
13,2020,12,72391.61
13,2021,1,59390.02
13,2021,2,59753.07
13,2021,3,70394.56
13,2021,4,56153.32
13,2021,5,55475.28
13,2021,6,67891.67
13,2021,7,53757.54
13,2021,8,55690.8
14,2019,1,111511.77
14,2019,2,107631.76
14,2019,3,105770.97
14,2019,4,97490.25
14,2019,5,97716.48
14,2019,6,96629.53
14,2019,7,99566.89
14,2019,8,94439.84
14,2019,9,102999.6
14,2019,10,113314.85
14,2019,11,105354.18
14,2019,12,130537.4
14,2020,1,147024.99
14,2020,2,150007.29
14,2020,3,170470.89
14,2020,4,124892.21
14,2020,5,118475.51
14,2020,6,144336.66
14,2020,7,154959.08
14,2020,8,149879.17
14,2020,9,163285.5
14,2020,10,176409.05
14,2020,11,161978.22
14,2020,12,199773.86
14,2021,1,144421.44
14,2021,2,138534.69
14,2021,3,161555.99
14,2021,4,147547.98
14,2021,5,173958.02
14,2021,6,177452.45
14,2021,7,168614.74
14,2021,8,172766.53
15,2019,1,60745.38
15,2019,2,67787.28
15,2019,3,60648.39
15,2019,4,55429.63
15,2019,5,60872.24
15,2019,6,66199.21
15,2019,7,73924.48
15,2019,8,65640.38
15,2019,9,73241.26
15,2019,10,77976.08
15,2019,11,78325.68
15,2019,12,107366.55
15,2020,1,115203.63
15,2020,2,124270.82
15,2020,3,113179.72
15,2020,4,85709.0
15,2020,5,93612.01
15,2020,6,103655.08
15,2020,7,120286.84
15,2020,8,118790.92
15,2020,9,125029.18
15,2020,10,143672.84
15,2020,11,117844.25
15,2020,12,152091.64
15,2021,1,126566.02
15,2021,2,120198.81
15,2021,3,137490.89
15,2021,4,116101.47
15,2021,5,118508.87
15,2021,6,130656.98
15,2021,7,131447.11
15,2021,8,135765.48
16,2019,1,86149.46
16,2019,2,84540.54
16,2019,3,85890.51
16,2019,4,89655.26
16,2019,5,94342.17
16,2019,6,86765.4
16,2019,7,84791.32
16,2019,8,80060.61
16,2019,9,95111.99
16,2019,10,87416.25
16,2019,11,87611.99
16,2019,12,80411.32
16,2020,1,88829.15
16,2020,2,90562.85
16,2020,3,111605.99
16,2020,4,70076.16
16,2020,5,69460.89
16,2020,6,84042.03
16,2020,7,100402.3
16,2020,8,94435.69
16,2020,9,96283.44
16,2020,10,112049.28
16,2020,11,90671.8
16,2020,12,119859.34
16,2021,1,82065.05
16,2021,2,75197.68
16,2021,3,88925.22
16,2021,4,76400.55
16,2021,5,82238.78
16,2021,6,97325.19
16,2021,7,97594.59
16,2021,8,96639.67
17,2019,1,108741.13
17,2019,2,100845.67
17,2019,3,99392.1
17,2019,4,97207.26
17,2019,5,99732.18
17,2019,6,87950.18
17,2019,7,103936.95
17,2019,8,92278.97
17,2019,9,101008.97
17,2019,10,105861.23
17,2019,11,99212.67
17,2019,12,114000.92
17,2020,1,84802.36
17,2020,2,91008.52
17,2020,3,101768.21
17,2020,4,73210.29
17,2020,5,76672.17
17,2020,6,82559.36
17,2020,7,80790.75
17,2020,8,74509.21
17,2020,9,92474.96
17,2020,10,97775.57
17,2020,11,76081.3
17,2020,12,87739.18
17,2021,1,71951.8
17,2021,2,78304.45
17,2021,3,89438.84
17,2021,4,71795.01
17,2021,5,74206.32
17,2021,6,74346.5
17,2021,7,70853.89
17,2021,8,61875.8
18,2019,1,92752.3
18,2019,2,89007.1
18,2019,3,88799.32
18,2019,4,84257.65
18,2019,5,88344.46
18,2019,6,82132.43
18,2019,7,91061.55
18,2019,8,78741.46
18,2019,9,86255.68
18,2019,10,93697.04
18,2019,11,88381.5
18,2019,12,94323.16
18,2020,1,114018.84
18,2020,2,116316.72
18,2020,3,96839.02
18,2020,4,93128.35
18,2020,5,91426.01
18,2020,6,89553.53
18,2020,7,97426.37
18,2020,8,92753.94
18,2020,9,97065.2
18,2020,10,107749.11
18,2020,11,85292.57
18,2020,12,104484.48
18,2021,1,88903.44
18,2021,2,93249.04
18,2021,3,103392.34
18,2021,4,91894.73
18,2021,5,97484.86
18,2021,6,107964.7
18,2021,7,96245.83
18,2021,8,93470.0
19,2019,1,237142.68
19,2019,2,215061.52
19,2019,3,243596.47
19,2019,4,231387.61
19,2019,5,233053.41
19,2019,6,215073.23
19,2019,7,228402.17
19,2019,8,182922.77
19,2019,9,267200.02
19,2019,10,248044.39
19,2019,11,227073.73
19,2019,12,223308.68
19,2020,1,97423.65
19,2020,2,95793.12
19,2020,3,133240.4
19,2020,4,100208.09
19,2020,5,91023.27
19,2020,6,94358.34
19,2020,7,99934.46
19,2020,8,86828.33
19,2020,9,98084.73
19,2020,10,119343.35
19,2020,11,92101.07
19,2020,12,120555.71
19,2021,1,94508.21
19,2021,2,98640.72
19,2021,3,119795.22
19,2021,4,91663.54
19,2021,5,95679.03
19,2021,6,99573.36
19,2021,7,91210.77
19,2021,8,94460.64
22,2019,1,171357.02
22,2019,2,172300.87
22,2019,3,182465.49
22,2019,4,163093.32
22,2019,5,170347.53
22,2019,6,163526.67
22,2019,7,180051.47
22,2019,8,163858.59
22,2019,9,182327.75
22,2019,10,190210.19
22,2019,11,179386.87
22,2019,12,202388.78
22,2020,1,266246.2
22,2020,2,246761.66
22,2020,3,298103.71
22,2020,4,260384.64
22,2020,5,216338.95
22,2020,6,282425.13
22,2020,7,231916.92
22,2020,8,199183.89
22,2020,9,239295.51
22,2020,10,240805.43
22,2020,11,237377.64
22,2020,12,269990.0
22,2021,1,279723.36
22,2021,2,282674.31
22,2021,3,315033.21
22,2021,4,302920.7
22,2021,5,246255.79
22,2021,6,265656.45
22,2021,7,226293.31
22,2021,8,233719.64
25,2019,1,163603.23
25,2019,2,155114.61
25,2019,3,159104.93
25,2019,4,151468.16
25,2019,5,162131.52
25,2019,6,144195.86
25,2019,7,155213.93
25,2019,8,148136.26
25,2019,9,166671.94
25,2019,10,176219.91
25,2019,11,171496.28
25,2019,12,151321.74
25,2020,1,197464.24
25,2020,2,205422.08
25,2020,3,229388.67
25,2020,4,140246.24
25,2020,5,151746.7
25,2020,6,180642.67
25,2020,7,200774.65
25,2020,8,197291.29
25,2020,9,209333.61
25,2020,10,225559.15
25,2020,11,185990.31
25,2020,12,241063.31
25,2021,1,200905.32
25,2021,2,201506.55
25,2021,3,241225.5
25,2021,4,199450.92
25,2021,5,205931.03
25,2021,6,218203.11
25,2021,7,220582.06
25,2021,8,222264.11
26,2019,1,109430.07
26,2019,2,115892.59
26,2019,3,119687.93
26,2019,4,98140.12
26,2019,5,106361.76
26,2019,6,106155.25
26,2019,7,102144.35
26,2019,8,96106.9
26,2019,9,106784.83
26,2019,10,116773.55
26,2019,11,103471.7
26,2019,12,126798.86
26,2020,1,169974.74
26,2020,2,171029.35
26,2020,3,167194.89
26,2020,4,118585.96
26,2020,5,145111.51
26,2020,6,175741.13
26,2020,7,176487.48
26,2020,8,151412.43
26,2020,9,176489.85
26,2020,10,162358.51
26,2020,11,148892.17
26,2020,12,162118.75
26,2021,1,144024.12
26,2021,2,158143.27
26,2021,3,187822.51
26,2021,4,156178.83
26,2021,5,161623.96
26,2021,6,163998.84
26,2021,7,150044.92
26,2021,8,153152.6
27,2019,1,205176.99
27,2019,2,204895.44
27,2019,3,201748.59
27,2019,4,206407.63
27,2019,5,206417.86
27,2019,6,208383.71
27,2019,7,205217.68
27,2019,8,194781.51
27,2019,9,224153.27
27,2019,10,236564.4
27,2019,11,222166.67
27,2019,12,260256.39
27,2020,1,111060.15
27,2020,2,117526.86
27,2020,3,155957.63
27,2020,4,97145.42
27,2020,5,91948.72
27,2020,6,100883.85
27,2020,7,108840.71
27,2020,8,91530.76
27,2020,9,111893.31
27,2020,10,137207.76
27,2020,11,96226.14
27,2020,12,138447.45
27,2021,1,126252.3
27,2021,2,126357.4
27,2021,3,143466.68
27,2021,4,114733.86
27,2021,5,110182.96
27,2021,6,124003.88
27,2021,7,111803.37
27,2021,8,114266.71
29,2019,1,69456.16
29,2019,2,79477.06
29,2019,3,77278.71
29,2019,4,72140.02
29,2019,5,80332.35
29,2019,6,75250.09
29,2019,7,75671.22
29,2019,8,74000.39
29,2019,9,81209.87
29,2019,10,79435.46
29,2019,11,84968.7
29,2019,12,117169.27
29,2020,1,234505.86
29,2020,2,251273.69
29,2020,3,307371.86
29,2020,4,223723.1
29,2020,5,218779.76
29,2020,6,213532.57
29,2020,7,221053.37
29,2020,8,234186.62
29,2020,9,253177.39
29,2020,10,274606.22
29,2020,11,237296.77
29,2020,12,314306.14
29,2021,1,303726.66
29,2021,2,260860.85
29,2021,3,287172.89
29,2021,4,234954.52
29,2021,5,238151.02
29,2021,6,252645.56
29,2021,7,237515.91
29,2021,8,239259.83
30,2019,1,115823.96
30,2019,2,119472.06
30,2019,3,116506.4
30,2019,4,112964.63
30,2019,5,112749.09
30,2019,6,89411.0
30,2019,7,0.0
30,2019,8,0.0
30,2019,9,0.0
30,2019,10,47663.16
30,2019,11,98702.52
30,2019,12,124786.45
30,2020,1,89214.55
30,2020,2,88953.55
30,2020,3,78641.03
30,2020,4,50260.16
30,2020,5,66622.12
30,2020,6,77706.75
30,2020,7,86195.28
30,2020,8,88851.02
30,2020,9,94053.11
30,2020,10,90823.84
30,2020,11,78388.33
30,2020,12,100917.9
30,2021,1,62450.03
30,2021,2,56658.84
30,2021,3,56494.49
30,2021,4,54692.07
30,2021,5,79134.67
30,2021,6,88223.42
30,2021,7,89140.26
30,2021,8,95307.83
31,2019,1,87115.0
31,2019,2,80001.95
31,2019,3,80200.43
31,2019,4,76393.26
31,2019,5,77995.51
31,2019,6,74199.13
31,2019,7,74885.78
31,2019,8,72355.47
31,2019,9,77231.84
31,2019,10,78035.66
31,2019,11,73773.03
31,2019,12,78234.99
31,2020,1,114605.86
31,2020,2,128059.48
31,2020,3,162673.7
31,2020,4,108513.17
31,2020,5,105784.96
31,2020,6,122356.77
31,2020,7,122469.19
31,2020,8,118108.36
31,2020,9,137926.8
31,2020,10,146332.89
31,2020,11,120694.09
31,2020,12,157148.38
31,2021,1,140358.78
31,2021,2,141907.05
31,2021,3,160618.26
31,2021,4,117444.87
31,2021,5,128610.79
31,2021,6,134115.59
31,2021,7,131499.27
31,2021,8,133881.3
32,2019,1,181619.93
32,2019,2,187094.77
32,2019,3,199964.43
32,2019,4,184107.57
32,2019,5,184506.39
32,2019,6,198716.96
32,2019,7,222974.59
32,2019,8,216558.15
32,2019,9,231102.17
32,2019,10,232401.51
32,2019,11,208070.93
32,2019,12,227909.9
32,2020,1,78379.83
32,2020,2,74179.72
32,2020,3,92400.19
32,2020,4,65237.93
32,2020,5,62702.42
32,2020,6,74298.95
32,2020,7,73871.03
32,2020,8,66409.41
32,2020,9,72807.18
32,2020,10,76636.53
32,2020,11,67556.53
32,2020,12,79199.2
32,2021,1,81235.64
32,2021,2,76199.18
32,2021,3,83849.16
32,2021,4,65078.24
32,2021,5,68458.93
32,2021,6,76705.08
32,2021,7,71330.19
32,2021,8,76366.05
33,2019,1,130673.72
33,2019,2,140426.41
33,2019,3,133911.84
33,2019,4,130912.59
33,2019,5,130610.53
33,2019,6,130739.9
33,2019,7,128584.58
33,2019,8,121966.47
33,2019,9,138489.04
33,2019,10,137303.99
33,2019,11,139090.9
33,2019,12,161347.35
33,2020,1,196727.42
33,2020,2,201189.89
33,2020,3,239750.63
33,2020,4,166860.33
33,2020,5,159342.61
33,2020,6,170895.92
33,2020,7,192008.64
33,2020,8,192367.47
33,2020,9,200588.49
33,2020,10,226918.22
33,2020,11,185256.57
33,2020,12,244956.36
33,2021,1,214008.1
33,2021,2,193977.42
33,2021,3,218175.91
33,2021,4,201826.64
33,2021,5,197887.14
33,2021,6,217825.67
33,2021,7,205974.81
33,2021,8,210671.49
34,2019,1,48770.91
34,2019,2,45784.97
34,2019,3,49355.7
34,2019,4,48589.66
34,2019,5,51167.87
34,2019,6,46359.11
34,2019,7,46195.48
34,2019,8,44237.86
34,2019,9,48233.17
34,2019,10,54503.15
34,2019,11,61385.73
34,2019,12,57810.38
34,2020,1,154920.6
34,2020,2,160852.98
34,2020,3,202721.39
34,2020,4,133164.85
34,2020,5,129037.07
34,2020,6,131308.28
34,2020,7,144108.79
34,2020,8,143331.25
34,2020,9,160042.41
34,2020,10,173268.54
34,2020,11,42987.4
34,2020,12,185171.62
34,2021,1,157472.62
34,2021,2,157634.11
34,2021,3,180036.88
34,2021,4,151390.97
34,2021,5,158256.82
34,2021,6,159699.33
34,2021,7,157017.51
34,2021,8,156107.9
35,2019,1,129738.12
35,2019,2,145551.58
35,2019,3,140530.71
35,2019,4,128615.04
35,2019,5,129927.43
35,2019,6,137855.68
35,2019,7,133104.82
35,2019,8,130302.84
35,2019,9,141435.91
35,2019,10,155469.58
35,2019,11,144856.85
35,2019,12,188556.02
35,2020,1,53781.49
35,2020,2,53214.21
35,2020,3,63904.82
35,2020,4,51735.84
35,2020,5,47924.03
35,2020,6,55235.71
35,2020,7,59074.55
35,2020,8,56839.63
35,2020,9,65574.63
35,2020,10,58785.48
35,2020,11,35953.3
35,2020,12,46058.75
35,2021,1,31877.69
35,2021,2,37490.49
35,2021,3,44527.89
35,2021,4,33771.48
35,2021,5,42946.74
35,2021,6,46813.03
35,2021,7,55137.18
35,2021,8,49595.31
36,2019,1,111331.58
36,2019,2,97207.79
36,2019,3,95140.28
36,2019,4,94577.66
36,2019,5,100097.9
36,2019,6,91820.54
36,2019,7,93809.9
36,2019,8,95870.52
36,2019,9,101550.98
36,2019,10,104894.16
36,2019,11,101780.62
36,2019,12,104044.62
36,2020,1,158150.9
36,2020,2,173903.52
36,2020,3,241110.05
36,2020,4,160396.28
36,2020,5,156646.78
36,2020,6,157699.45
36,2020,7,181602.08
36,2020,8,164362.35
36,2020,9,180645.43
36,2020,10,213086.9
36,2020,11,181175.26
36,2020,12,238535.85
36,2021,1,210917.96
36,2021,2,200315.82
36,2021,3,227231.48
36,2021,4,193301.68
36,2021,5,191459.12
36,2021,6,199181.81
36,2021,7,204900.7
36,2021,8,204249.63
37,2019,1,135220.53
37,2019,2,149476.4
37,2019,3,137357.38
37,2019,4,130133.88
37,2019,5,131062.82
37,2019,6,141711.97
37,2019,7,131266.15
37,2019,8,121690.58
37,2019,9,137029.16
37,2019,10,150396.23
37,2019,11,142322.49
37,2019,12,156341.6
37,2020,1,108316.68
37,2020,2,101965.23
37,2020,3,129031.06
37,2020,4,103310.41
37,2020,5,87726.08
37,2020,6,94513.74
37,2020,7,99669.93
37,2020,8,93596.21
37,2020,9,107299.8
37,2020,10,119507.61
37,2020,11,99396.54
37,2020,12,116335.31
37,2021,1,108978.57
37,2021,2,113322.3
37,2021,3,115450.56
37,2021,4,100818.94
37,2021,5,98981.43
37,2021,6,104601.04
37,2021,7,93377.44
37,2021,8,106550.64
38,2019,1,183706.78
38,2019,2,175653.92
38,2019,3,178306.13
38,2019,4,167388.81
38,2019,5,175282.16
38,2019,6,173036.86
38,2019,7,176713.39
38,2019,8,154624.37
38,2019,9,184992.52
38,2019,10,188728.36
38,2019,11,179126.83
38,2019,12,207350.25
38,2020,1,150499.92
38,2020,2,122504.95
38,2020,3,62261.16
38,2020,4,115963.81
38,2020,5,118099.73
38,2020,6,117795.06
38,2020,7,128913.46
38,2020,8,126923.57
38,2020,9,134471.34
38,2020,10,165424.58
38,2020,11,146259.87
38,2020,12,171465.88
38,2021,1,150200.97
38,2021,2,155668.14
38,2021,3,167120.19
38,2021,4,141907.07
38,2021,5,138307.27
38,2021,6,148282.0
38,2021,7,142373.35
38,2021,8,146731.55
39,2019,1,55649.76
39,2019,2,55220.84
39,2019,3,53618.57
39,2019,4,53734.04
39,2019,5,55106.79
39,2019,6,52627.8
39,2019,7,53879.83
39,2019,8,48469.25
39,2019,9,59034.77
39,2019,10,56492.07
39,2019,11,53376.66
39,2019,12,62298.11
39,2020,1,203707.56
39,2020,2,201835.39
39,2020,3,217888.6
39,2020,4,116788.51
39,2020,5,132217.46
39,2020,6,159181.14
39,2020,7,170784.92
39,2020,8,164988.17
39,2020,9,185551.57
39,2020,10,210118.96
39,2020,11,168220.42
39,2020,12,206941.05
39,2021,1,202463.53
39,2021,2,179028.3
39,2021,3,210888.6
39,2021,4,167676.28
39,2021,5,170274.96
39,2021,6,183945.34
39,2021,7,180618.34
39,2021,8,181593.81
40,2019,1,217658.19
40,2019,2,207503.82
40,2019,3,196928.02
40,2019,4,208042.87
40,2019,5,209482.81
40,2019,6,191471.81
40,2019,7,186918.85
40,2019,8,170046.43
40,2019,9,212029.11
40,2019,10,218135.91
40,2019,11,207068.5
40,2019,12,191112.28
40,2020,1,57210.95
40,2020,2,56514.45
40,2020,3,71763.53
40,2020,4,50978.41
40,2020,5,51162.01
40,2020,6,58132.44
40,2020,7,57021.39
40,2020,8,55727.17
40,2020,9,67122.49
40,2020,10,69591.79
40,2020,11,58161.41
40,2020,12,69868.48
40,2021,1,51579.58
40,2021,2,50105.45
40,2021,3,61138.6
40,2021,4,55308.37
40,2021,5,53321.35
40,2021,6,61289.82
40,2021,7,58816.99
40,2021,8,59447.05
41,2019,1,156772.84
41,2019,2,160324.6
41,2019,3,169856.07
41,2019,4,162724.63
41,2019,5,168754.96
41,2019,6,167258.28
41,2019,7,159729.69
41,2019,8,152703.07
41,2019,9,176383.15
41,2019,10,188134.9
41,2019,11,175905.34
41,2019,12,218603.65
41,2020,1,219997.56
41,2020,2,196315.1
41,2020,3,194507.89
41,2020,4,138025.58
41,2020,5,160608.15
41,2020,6,181361.57
41,2020,7,178174.26
41,2020,8,167489.02
41,2020,9,190947.48
41,2020,10,178592.66
41,2020,11,165787.97
41,2020,12,200978.7
41,2021,1,167261.16
41,2021,2,178925.28
41,2021,3,211956.65
41,2021,4,186347.0
41,2021,5,206665.68
41,2021,6,199359.79
41,2021,7,181077.6
41,2021,8,186779.69
42,2019,1,140852.33
42,2019,2,145334.03
42,2019,3,138567.68
42,2019,4,126998.97
42,2019,5,133717.6
42,2019,6,131128.56
42,2019,7,134005.21
42,2019,8,123798.95
42,2019,9,139376.34
42,2019,10,147814.98
42,2019,11,139721.85
42,2019,12,171043.35
42,2020,1,190053.24
42,2020,2,212542.15
42,2020,3,271604.34
42,2020,4,167916.81
42,2020,5,167326.08
42,2020,6,174691.71
42,2020,7,175337.87
42,2020,8,162721.12
42,2020,9,193655.28
42,2020,10,209382.77
42,2020,11,175530.46
42,2020,12,221715.22
42,2021,1,211244.96
42,2021,2,212403.89
42,2021,3,227416.38
42,2021,4,187436.78
42,2021,5,183372.69
42,2021,6,191129.04
42,2021,7,180793.33
42,2021,8,173564.1
43,2019,1,152437.2
43,2019,2,146232.75
43,2019,3,155350.03
43,2019,4,160932.83
43,2019,5,159653.49
43,2019,6,162990.99
43,2019,7,147853.52
43,2019,8,139719.34
43,2019,9,182313.2
43,2019,10,184247.4
43,2019,11,164167.36
43,2019,12,176940.52
43,2020,1,158106.48
43,2020,2,166054.21
43,2020,3,185115.3
43,2020,4,124345.4
43,2020,5,118473.09
43,2020,6,131435.1
43,2020,7,145687.59
43,2020,8,148591.26
43,2020,9,163255.41
43,2020,10,170601.42
43,2020,11,146628.98
43,2020,12,192267.16
43,2021,1,188514.54
43,2021,2,173693.02
43,2021,3,182621.2
43,2021,4,152160.56
43,2021,5,154304.87
43,2021,6,156069.02
43,2021,7,159674.45
43,2021,8,154321.27
45,2019,1,127598.49
45,2019,2,123745.75
45,2019,3,125499.34
45,2019,4,118505.63
45,2019,5,127794.7
45,2019,6,114865.32
45,2019,7,101785.34
45,2019,8,88731.22
45,2019,9,109467.23
45,2019,10,106976.18
45,2019,11,101571.37
45,2019,12,90357.08
45,2020,1,184541.34
45,2020,2,172175.42
45,2020,3,190202.18
45,2020,4,136424.56
45,2020,5,145563.62
45,2020,6,172539.69
45,2020,7,169040.79
45,2020,8,158113.14
45,2020,9,191763.06
45,2020,10,187742.66
45,2020,11,159148.83
45,2020,12,188810.29
45,2021,1,146317.18
45,2021,2,153557.68
45,2021,3,184255.59
45,2021,4,152971.9
45,2021,5,172854.61
45,2021,6,190670.61
45,2021,7,164677.86
45,2021,8,167580.47
46,2019,1,91591.6
46,2019,2,99444.53
46,2019,3,91133.45
46,2019,4,86168.07
46,2019,5,81832.58
46,2019,6,89100.68
46,2019,7,91658.82
46,2019,8,82454.44
46,2019,9,93300.58
46,2019,10,91347.3
46,2019,11,82432.88
46,2019,12,113850.4
46,2020,1,108919.62
46,2020,2,101695.4
46,2020,3,102976.03
